string_id,paragraph_id,rev,tr,modality,error_category,error_subcategory,error_severity,Language,error_number,error_point,kudos,neutral
12,9,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
12,9,R5,ENL,mt,Accuracy,Omission,Minor,NL,1,1,0,0
13,9,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
14,10,R5,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
14,10,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
15,10,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
16,10,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
16,10,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
17,10,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
18,10,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
18,10,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
19,11,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
19,11,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
20,11,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
20,11,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
21,12,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
21,12,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
21,12,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
22,12,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
22,12,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
23,12,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
24,13,R5,ENL,mt,,,,NL,0,0,0,0
25,13,R5,ENL,mt,Accuracy,Over-translation,Minor,NL,1,1,0,0
25,13,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
26,14,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
26,14,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
26,14,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
26,14,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
27,15,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
27,15,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
27,15,R5,ENL,mt,Accuracy,Over-translation,Minor,NL,1,1,0,0
27,15,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
28,15,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
28,15,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
29,16,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
29,16,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
30,17,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
31,18,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
32,19,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
33,20,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
34,21,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
35,22,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
36,23,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
37,24,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
38,25,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
39,25,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
40,26,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
41,26,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
42,26,R5,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
42,26,R5,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
42,26,R5,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
42,26,R5,ENL,mt,Fluency,Grammatical register,Minor,NL,1,1,0,0
43,27,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
44,28,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
44,28,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
44,28,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
45,28,R5,ENL,mt,,,,NL,0,0,0,0
46,29,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
47,29,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
48,29,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
48,29,R5,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
49,30,R5,ENL,mt,Style,Inconsistent style,Major,NL,1,5,0,0
50,31,R5,ENL,mt,,,,NL,0,0,0,0
51,31,R5,ENL,mt,Fluency,Grammatical register,Minor,NL,1,1,0,0
51,31,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
52,31,R5,ENL,mt,Fluency,Grammatical register,Minor,NL,1,1,0,0
53,32,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
54,33,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
55,33,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
56,33,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
56,33,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
57,34,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
57,34,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
57,34,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
58,35,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
59,36,R5,ENL,mt,,,,NL,0,0,0,0
60,36,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
61,36,R5,ENL,mt,Accuracy,Mistranslation,Critical,NL,1,10,0,0
62,37,R5,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
62,37,R5,ENL,mt,Locale convention,Telephone format,Minor,NL,1,1,0,0
63,38,R5,ENL,mt,Accuracy,Over-translation,Minor,NL,1,1,0,0
63,38,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
63,38,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Omission,Minor,NL,1,1,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
63,38,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Omission,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
63,38,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
64,39,R5,ENL,mt,Verity,Culture-specific reference,Critical,NL,1,10,0,0
64,39,R5,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
65,40,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
66,40,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
66,40,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
67,41,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
68,41,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
69,41,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
70,42,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
70,42,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
70,42,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
71,42,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
72,43,R5,ENL,mt,,,,NL,0,0,0,0
73,44,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
74,44,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
75,45,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
75,45,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
76,45,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
76,45,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
77,46,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
77,46,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
77,46,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
77,46,R5,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
77,46,R5,ENL,mt,Accuracy,Untranslated,Neutral,NL,1,0,0,1
77,46,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
78,47,R5,ENL,mt,Accuracy,Over-translation,Minor,NL,1,1,0,0
79,47,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
79,47,R5,ENL,mt,Style,Awkward,Neutral,NL,1,0,0,1
79,47,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
79,47,R5,ENL,mt,Fluency,Grammar,Neutral,NL,1,0,0,1
80,48,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
81,49,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
82,49,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
83,50,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
84,50,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
85,50,R5,ENL,mt,,,,NL,0,0,0,0
86,51,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
87,52,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
88,53,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
89,54,R5,ENL,mt,Accuracy,Under-translation,Major,NL,1,5,0,0
90,54,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
91,55,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
91,55,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
92,55,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
93,55,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
94,55,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
95,55,R5,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
96,55,R5,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
96,55,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
96,55,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
97,55,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
98,56,R5,ENL,mt,Accuracy,Over-translation,Minor,NL,1,1,0,0
99,56,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
100,56,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
101,57,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
101,57,R5,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
102,57,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
102,57,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
103,57,R5,ENL,mt,,,,NL,0,0,0,0
104,58,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
105,58,R5,ENL,mt,Accuracy,Under-translation,Major,NL,1,5,0,0
106,58,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
107,59,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
108,59,R5,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
108,59,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
109,59,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
109,59,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
109,59,R5,ENL,mt,Style,Awkward,Neutral,NL,1,0,0,1
110,59,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
111,59,R5,ENL,mt,,,,NL,0,0,0,0
112,59,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
113,59,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
114,60,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
114,60,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
115,61,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
116,62,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
117,62,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
118,63,R5,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
118,63,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
118,63,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
119,64,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
120,64,R5,ENL,mt,,,,NL,0,0,0,0
121,64,R5,ENL,mt,,,,NL,0,0,0,0
122,64,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
123,65,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
123,65,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
124,65,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
124,65,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
125,66,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
126,66,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
127,66,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
127,66,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
128,67,R5,ENL,mt,,,,NL,0,0,0,0
129,67,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
129,67,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
129,67,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
130,68,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
131,68,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
132,68,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
133,68,R5,ENL,mt,,,,NL,0,0,0,0
134,68,R5,ENL,mt,,,,NL,0,0,0,0
135,69,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
136,70,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
137,70,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
138,71,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
139,72,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
139,72,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
140,72,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
141,73,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
141,73,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
142,73,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
143,74,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
144,75,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
145,76,R5,ENL,mt,Accuracy,Mistranslation,Neutral,NL,1,0,0,1
146,76,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
146,76,R5,ENL,mt,Fluency,Grammar,Major,NL,1,5,0,0
147,77,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
147,77,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
147,77,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
148,77,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
148,77,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
149,78,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
150,79,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
151,80,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
152,80,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
153,80,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
153,80,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
154,80,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
155,81,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
156,81,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
157,82,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
157,82,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
158,82,R5,ENL,mt,,,,NL,0,0,0,0
159,83,R5,ENL,mt,Accuracy,Grammar,Minor,NL,1,1,0,0
160,84,R5,ENL,mt,,,,NL,0,0,0,0
161,85,R5,ENL,mt,,,,NL,0,0,0,0
162,85,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
163,85,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
164,86,R5,ENL,mt,Other,,Kudos,NL,0,0,1,0
165,87,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
166,88,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
167,88,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
168,88,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
168,88,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
168,88,R5,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
168,88,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
169,89,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
170,89,R5,ENL,mt,,,,NL,0,0,0,0
171,90,R5,ENL,mt,Accuracy,Under-translation,Major,NL,1,5,0,0
172,91,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
172,91,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
172,91,R5,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
173,91,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
174,92,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
175,93,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
175,93,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
175,93,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
176,93,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
176,93,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
177,93,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
178,94,R5,ENL,mt,,,,NL,0,0,0,0
179,95,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
179,95,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
179,95,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
179,95,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
180,95,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
180,95,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
181,96,R5,ENL,mt,,,,NL,0,0,0,0
182,96,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
183,97,R5,ENL,mt,,,,NL,0,0,0,0
184,97,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
185,98,R5,ENL,mt,,,,NL,0,0,0,0
186,99,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
186,99,R5,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
187,100,R5,ENL,mt,,,,NL,0,0,0,0
188,101,R5,ENL,mt,,,,NL,0,0,0,0
189,102,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
189,102,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
189,102,R5,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
190,102,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
191,103,R5,ENL,mt,,,,NL,0,0,0,0
192,103,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
193,103,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
194,103,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
194,103,R5,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
195,104,R5,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
196,105,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
197,105,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
197,105,R5,ENL,mt,Accuracy,Addition,Minor,NL,1,1,0,0
197,105,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
198,105,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
199,105,R5,ENL,mt,,,,NL,0,0,0,0
200,105,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
200,105,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
201,105,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
202,106,R5,ENL,mt,,,,NL,0,0,0,0
203,107,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
204,108,R5,ENL,mt,,,,NL,0,0,0,0
205,108,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
206,109,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
207,109,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
208,109,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
209,110,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
209,110,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
210,111,R5,ENL,mt,,,,NL,0,0,0,0
211,111,R5,ENL,mt,,,,NL,0,0,0,0
212,112,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
213,113,R5,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
213,113,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
213,113,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
213,113,R5,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
213,113,R5,ENL,mt,Style,Awkward,Minor,NL,1,1,0,0
213,113,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
213,113,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
214,114,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
215,114,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
215,114,R5,ENL,mt,Accuracy,Mistranslation,Neutral,NL,1,0,0,1
215,114,R5,ENL,mt,Accuracy,Untranslated,Neutral,NL,1,0,0,1
215,114,R5,ENL,mt,Accuracy,Untranslated,Neutral,NL,1,0,0,1
215,114,R5,ENL,mt,Accuracy,Untranslated,Neutral,NL,1,0,0,1
216,114,R5,ENL,mt,,,,NL,0,0,0,0
217,114,R5,ENL,mt,Accuracy,Over-translation,Minor,NL,1,1,0,0
218,114,R5,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
219,115,R5,ENL,mt,,,,NL,0,0,0,0
220,115,R5,ENL,mt,Terminology,Inconsistent use of terminology,Minor,NL,1,1,0,0
220,115,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
221,115,R5,ENL,mt,Fluency,Spelling,Minor,NL,1,1,0,0
221,115,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
222,116,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
223,117,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
224,118,R5,ENL,mt,Accuracy,Over-translation,Minor,NL,1,1,0,0
225,118,R5,ENL,mt,Fluency,Spelling,Minor,NL,1,1,0,0
225,118,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
225,118,R5,ENL,mt,Locale convention,Telephone format,Minor,NL,1,1,0,0
226,119,R5,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
226,119,R5,ENL,mt,Style,Awkward,Neutral,NL,1,0,0,1
227,120,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
228,121,R5,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
229,121,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
230,122,R5,ENL,mt,Style,Unidiomatic,Major,NL,1,5,0,0
230,122,R5,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
231,122,R5,ENL,mt,,,,NL,0,0,0,0
232,123,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
232,123,R5,ENL,mt,Style,Awkward,Neutral,NL,1,0,0,1
233,123,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
234,123,R5,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
1,1,R5,T3,ht,,,,NL,0,0,0,0
2,2,R5,T3,ht,Other,,Kudos,NL,0,0,1,0
3,3,R5,T3,ht,Style,Awkward,Minor,NL,1,1,0,0
4,4,R5,T3,ht,Style,Inconsistent style,Minor,NL,1,1,0,0
5,4,R5,T3,ht,,,,NL,0,0,0,0
6,5,R5,T3,ht,,,,NL,0,0,0,0
7,6,R5,T3,ht,Fluency,Grammar,Minor,NL,1,1,0,0
8,7,R5,T3,ht,Accuracy,Mistranslation,Minor,NL,1,1,0,0
9,7,R5,T3,ht,Other,,Kudos,NL,0,0,1,0
10,7,R5,T3,ht,,,,NL,0,0,0,0
11,8,R5,T3,ht,Fluency,Grammar,Minor,NL,1,1,0,0
12,9,R5,T3,ht,,,,NL,0,0,0,0
13,9,R5,T3,ht,,,,NL,0,0,0,0
14,10,R5,T3,ht,,,,NL,0,0,0,0
15,10,R5,T3,ht,,,,NL,0,0,0,0
16,10,R5,T3,ht,Accuracy,Mistranslation,Minor,NL,1,1,0,0
17,10,R5,T3,ht,,,,NL,0,0,0,0
18,10,R5,T3,ht,,,,NL,0,0,0,0
